Scode,Coname,NewsDt,NewsID,Newsmedia,Buyernm,Sellernm,Subnm,Eqtrart,MAprice,Currut,Ifrumor,State,corporation_name
股票代码,公司简称,新闻日期,新闻ID,新闻来源,买方名称,卖方名称,标的方名称,转让比例,并购价格,货币单位,是否为传闻,说明,卖方名称
000002,万科A,2008-05-27,G1040035596,金融界,深圳万科,深圳市易理房地产开发有限公司,深圳市易理房地产开发有限公司股权,0,0,未知,是,无,深圳市易理房地产开发有限公司
000002,万科A,2008-10-20,L1988589485,钢联资讯,万科,恒大地产,无,0,0,未知,是,证实为谣言,恒大地产
000002,万科A,2008-10-20,L1988589486,搜狐财经,万科,恒大地产,无,0,0,未知,是,证实为谣言,恒大地产
000002,万科A,2008-10-20,L1988589487,中国经济网,万科,恒大地产,无,0,0,未知,是,证实为谣言,恒大地产
000002,万科A,2008-10-21,H793846010,搜狐,万科,恒大地产,无,0,0,未知,是,证实为谣言,恒大地产
000002,万科A,2008-10-21,D290761004,重庆新闻网,万科,恒大地产,无,0,0,未知,是,证实为谣言,恒大地产
000002,万科A,2010-08-16,Q793836286,第1财经,北京万科,北京中信房地产有限公司,赢嘉中心B座,0,11.5亿元,人民币,是,无,赢嘉中心B座
000002,万科A,2010-08-18,Q752834220,第1财经,北京万科,北京中信房地产有限公司,赢嘉中心B座,0,11.5亿元,人民币,否,无,赢嘉中心B座
000002,万科A,2010-08-18,K1281203049,和讯网,北京万科,北京中信房地产有限公司,赢嘉中心B座,0,11.5亿元,人民币,否,无,赢嘉中心B座
000002,万科A,2010-08-18,N1252655939,和讯网,北京万科,北京中信房地产有限公司,赢嘉中心B座,0,11.5亿元,人民币,否,无,赢嘉中心B座
000002,万科A,2010-08-18,G1234856894,华股财经,北京万科,北京中信房地产有限公司,赢嘉中心B座,0,11.5亿元,人民币,否,无,赢嘉中心B座
000002,万科A,2010-10-26,G888693636,新浪,深圳万科,深圳市建设（集团）有限公司工会委员会、深圳市建设家园物业服务有限公司工会委员会,深圳市建设(集团)有限公司71%股权,71.00%,0,未知,是,无,深圳市建设(集团)有限公司71%股权
000002,万科A,2010-10-27,L1998383101,CCTV经济网,深圳万科,深圳市建设（集团）有限公司工会委员会、深圳市建设家园物业服务有限公司工会委员会,深圳市建设(集团)有限公司71%股权,71.00%,8.32亿元,人民币,是,无,深圳市建设(集团)有限公司71%股权
000002,万科A,2010-10-27,L1998383102,和讯网,深圳万科,深圳市建设（集团）有限公司工会委员会、深圳市建设家园物业服务有限公司工会委员会,深圳市建设(集团)有限公司71%股权,71.00%,8.32亿元,人民币,是,无,深圳市建设(集团)有限公司71%股权
000002,万科A,2010-10-27,Q1177674755,金融界,深圳万科,深圳市建设（集团）有限公司工会委员会、深圳市建设家园物业服务有限公司工会委员会,深圳市建设(集团)有限公司71%股权,71.00%,8.32亿元,人民币,是,无,深圳市建设(集团)有限公司71%股权
000002,万科A,2010-10-27,L1998383103,新浪,深圳万科,深圳市建设（集团）有限公司工会委员会、深圳市建设家园物业服务有限公司工会委员会,深圳市建设(集团)有限公司71%股权,71.00%,8.32亿元,人民币,是,无,深圳市建设(集团)有限公司71%股权
000002,万科A,2010-10-27,L1998383104,中安在线,深圳万科,深圳市建设（集团）有限公司工会委员会、深圳市建设家园物业服务有限公司工会委员会,深圳市建设(集团)有限公司71%股权,71.00%,8.32亿元,人民币,是,无,深圳市建设(集团)有限公司71%股权
000002,万科A,2012-11-01,R218537318,财经网,万科,济南天泰置业公司,济南天泰置业公司股权,60.00%,0,未知,是,无,济南天泰置业公司
000002,万科A,2012-11-01,D1771816237,赢商新闻,万科,济南天泰置业公司,济南天泰置业公司股权,60.00%,0,未知,是,无,济南天泰置业公司
000002,万科A,2014-02-26,A1182607272,赢商新闻,万科,无,一块面积为60公顷的濒海土地,0,74.64亿元,人民币,是,无,一块面积为60公顷的濒海土地
000002,万科A,2014-03-06,A615527521,和讯网,万科,无,微信公共账号“地产观察”,0,2000万元,人民币,是,证实为谣言,微信公共账号“地产观察”
000002,万科A,2014-03-06,R557996200,全景网,万科,无,微信公共账号“地产观察”,0,2000万元,人民币,是,证实为谣言,微信公共账号“地产观察”
000002,万科A,2014-09-05,D1149435037,和讯网,万科,无,大连阿尔滨俱乐部,0,0,未知,是,无,大连阿尔滨俱乐部
000002,万科A,2014-09-05,D1149435038,新浪,万科,无,大连阿尔滨俱乐部,0,0,未知,是,无,大连阿尔滨俱乐部
000002,万科A,2014-09-06,D1891089426,每日财经网,万科,大连阿尔滨集团,大连阿尔滨俱乐部,0,1.5~2亿元,人民币,是,证实为谣言,大连阿尔滨集团
000002,万科A,2014-09-06,D1891089427,新浪,万科,大连阿尔滨集团,大连阿尔滨俱乐部,0,1.5~2亿元,人民币,是,证实为谣言,大连阿尔滨集团
000002,万科A,2014-09-06,M1699666845,赢商新闻,万科,大连阿尔滨集团,大连阿尔滨俱乐部,0,1.5~2亿元,人民币,是,证实为谣言,大连阿尔滨集团
000002,万科A,2014-09-07,C1461461184,天津网,万科,大连阿尔滨集团,大连阿尔滨俱乐部,0,1.5~2亿元,人民币,是,证实为谣言,大连阿尔滨集团
000002,万科A,2014-09-08,N1892449933,金融界,万科,大连阿尔滨集团,大连阿尔滨俱乐部,0,1.5~2亿元,人民币,是,证实为谣言,大连阿尔滨集团
000002,万科A,2014-11-11,R1459995662,华股财经,领汇房产基金,万科,深圳龙岗区综合商场及车位项目之八成权益,0,0,未知,是,无,万科
000002,万科A,2014-11-11,H1587074327,新浪,领汇房产基金,万科,深圳龙岗区综合商场及车位项目之八成权益,0,0,未知,是,无,万科
000002,万科A,2015-05-06,C1191802235,新浪,领汇房产基金,万科企业,龙岗万科广场,0,0,未知,是,并购失败,万科企业
000002,万科A,2015-06-02,C326718043,和讯网,万科,无,正顺广场,0,0,未知,是,无,正顺广场
000002,万科A,2015-06-02,C326718044,搜狐财经,万科,无,正顺广场,0,0,未知,是,无,正顺广场
000002,万科A,2015-06-27,M1222940259,新浪,万科置业,万科企业,湾仔联发街重建项目,0,10亿元,人民币,是,无,万科企业
000002,万科A,2015-07-15,A923582492,东方财富网,万科、太盟投资集团、铁狮门,瑞安房地产有限公司,企业天地三期,0,35.7亿元,人民币,是,无,企业天地三期
000002,万科A,2015-07-15,Q857891165,和讯网,万科,瑞安房地产,企业天地三期,0,35.7亿元,人民币,是,无,瑞安房地产
000002,万科A,2015-07-15,A923582493,和讯网,万科、太盟投资集团、铁狮门,瑞安房地产有限公司,企业天地三期,0,35.7亿元,人民币,是,无,企业天地三期
000002,万科A,2015-07-16,G1733576654,赢商新闻,万科、太盟投资集团、铁狮门,瑞安房地产有限公司,企业天地三期,0,35.7亿元,人民币,是,无,企业天地三期
000002,万科A,2015-08-27,L1905290276,财经网,万科、太盟投资集团、铁狮门,瑞安房地产有限公司,企业天地三期,0,0,未知,是,无,企业天地三期
000002,万科A,2015-08-27,P1420716805,和讯网,万科、太盟投资集团、铁狮门,瑞安房地产有限公司,企业天地三期,0,0,未知,是,无,企业天地三期
000002,万科A,2015-10-19,P413000949,赢商新闻,万科,绿景地产,绿景地产股权,0,5.4亿元,人民币,否,无,绿景地产
000002,万科A,2015-12-18,C1598789193,和讯网,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-18,E130590211,搜狐财经,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-20,H1689792413,凤凰财经,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-20,H1689792412,新浪,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-20,H1689792411,和讯网,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-21,H1689792414,东方财富网,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-21,H1689792415,华股财经,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-21,H1689792416,华讯网,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-21,M706000346,华讯网,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-21,H1689792417,南方财富,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-22,Q1484092874,第1财经,宝能、安邦,无,万科股权,30.00%,0,未知,否,无,万科股权
000002,万科A,2015-12-22,K21228158,砍柴网,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-22,H1689792418,搜狐财经,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2015-12-29,A163968560,新浪,万科,潜在卖方,目标公司的所有权益,100.00%,0,未知,是,无,潜在卖方
000002,万科A,2015-12-29,A163968561,中证网,万科,潜在卖方,目标公司的所有权益,100.00%,0,未知,是,无,潜在卖方
000002,万科A,2016-03-14,Q752801236,凤凰财经,万科,无,深圳地铁资产,0,400~600亿元,人民币,是,无,深圳地铁资产
000002,万科A,2016-04-13,H1689792419,财经头条网,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2016-06-12,P1972186780,第1财经,万科,深圳地铁集团,无,0,0,未知,否,无,深圳地铁集团
000002,万科A,2016-06-12,P53312823,和讯网,万科,深圳地铁集团,无,0,0,未知,否,无,深圳地铁集团
000002,万科A,2016-06-12,P53312824,华股财经,万科,深圳地铁集团,无,0,0,未知,否,无,深圳地铁集团
000002,万科A,2016-06-12,P53312825,新浪,万科,深圳地铁集团,无,0,0,未知,否,无,深圳地铁集团
000002,万科A,2016-06-12,K626985268,赢商新闻,万科,深圳地铁集团,无,0,0,未知,否,无,深圳地铁集团
000002,万科A,2016-06-12,M1210505606,中国经营网,万科,深圳地铁集团,无,0,0,未知,否,无,深圳地铁集团
000002,万科A,2016-06-13,P1590028724,和讯网,万科,深圳地铁集团,无,0,0,未知,否,无,深圳地铁集团
000002,万科A,2016-06-13,C1862802264,兰格钢铁,万科,深圳地铁集团,无,0,0,未知,否,无,深圳地铁集团
000002,万科A,2016-06-13,A2081629158,中国青年网,万科,深圳地铁集团,无,0,0,未知,否,无,深圳地铁集团
000002,万科A,2016-06-18,L2081613885,和讯网,万科,深圳地铁集团,前海国际100%股权,100.00%,456亿元,人民币,否,无,深圳地铁集团
000002,万科A,2016-06-20,P611566939,和讯网,华润,宝能系,万科股权,0,0,未知,是,证实为谣言,宝能系
000002,万科A,2016-06-20,D872345378,和讯网,华润,宝能系,万科股权,9.50%,0,未知,是,无,宝能系
000002,万科A,2016-06-20,Q1493329906,南方财富,华润,宝能系,万科股权,9.50%,0,未知,是,无,宝能系
000002,万科A,2016-06-20,P611566940,新浪,华润,宝能系,万科股权,0,0,未知,是,证实为谣言,宝能系
000002,万科A,2016-06-23,R24899699,大众网财经,万科,深圳地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,无,深圳地铁集团
000002,万科A,2016-06-23,R24899700,中国证券网,万科,深圳地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,无,深圳地铁集团
000002,万科A,2016-06-24,N1875087784,南报网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,无,深圳市地铁集团
000002,万科A,2016-06-25,A563935064,环球网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,无,深圳市地铁集团
000002,万科A,2016-06-28,R360180841,光明网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,无,深圳市地铁集团
000002,万科A,2016-06-29,D1695875540,正北方网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,无,深圳市地铁集团
000002,万科A,2016-07-01,E1225101314,和讯网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,无,深圳市地铁集团
000002,万科A,2016-07-01,C407814121,华讯网,宝能集团,无,万科股权,0,0,未知,否,无,万科股权
000002,万科A,2016-07-12,D1108895160,第1财经,华润、深铁,宝能系,万科股份股权,0,0,未知,是,无,宝能系
000002,万科A,2016-07-13,D1108895161,千龙网,华润、深铁,宝能系,万科股份股权,0,0,未知,是,无,宝能系
000002,万科A,2016-07-21,E949230663,中金在线,万科,黑石基金及其他独立第三方,特定商业地产公司,96.55%,38.89亿元,人民币,否,无,特定商业地产公司
000002,万科A,2016-08-22,E706680355,金融界,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,无,深圳市地铁集团
000002,万科A,2016-08-26,E1159665314,赢商新闻,万科,凯雷投资集团,上海中环广场,0,24.6亿元,人民币,是,无,上海中环广场
000002,万科A,2016-09-01,E1883362351,新浪,恒大,无,万科,0,0,未知,是,无,万科
000002,万科A,2016-09-12,E1441541664,东方网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,无,深圳市地铁集团
000002,万科A,2016-09-12,H2087359343,和讯网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,无,深圳市地铁集团
000002,万科A,2016-09-12,E1441541665,环球网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,无,深圳市地铁集团
000002,万科A,2016-09-12,E1441541666,千龙网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,无,深圳市地铁集团
000002,万科A,2016-09-12,H2087359344,清远新闻网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,无,深圳市地铁集团
000002,万科A,2016-09-12,E1441541667,搜狐财经,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,无,深圳市地铁集团
000002,万科A,2016-09-12,E1441541668,新浪,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,无,深圳市地铁集团
000002,万科A,2016-09-12,E1441541669,中国江苏网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,无,深圳市地铁集团
000002,万科A,2016-09-12,E1441541670,中国证券网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,无,深圳市地铁集团
000002,万科A,2016-09-12,H2087359345,中金在线,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,无,深圳市地铁集团
000002,万科A,2016-09-12,E1441541671,中证网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,无,深圳市地铁集团
000002,万科A,2016-09-13,A713364113,顶尖财经网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,是,证实为谣言,深圳市地铁集团
000002,万科A,2016-11-01,F698906044,财经网,万科,无,印力商用置业有限公司股权,96.55%,19.28亿元,美元,否,无,印力商用置业有限公司股权
000002,万科A,2016-12-19,M1984732654,经济通,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,重组失败,深圳市地铁集团
000002,万科A,2016-12-19,H366377829,经济通,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,重组失败,深圳市地铁集团
000002,万科A,2016-12-19,H1085863834,证券时报网,万科,无,深圳地铁,0,0,未知,否,重组失败,深圳地铁
000002,万科A,2016-12-19,H1085863835,中金在线,万科,无,深圳地铁,0,0,未知,否,重组失败,深圳地铁
000002,万科A,2016-12-19,H1085863836,中金在线,万科,无,深圳地铁,0,0,未知,否,重组失败,深圳地铁
000002,万科A,2016-12-20,Q480119141,巴山财经,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,重组失败,深圳市地铁集团
000002,万科A,2016-12-20,R737023174,和讯网,万科,深圳市地铁集团,前海国际100%股权,100.00%,456.13亿元,人民币,否,重组失败,深圳市地铁集团
000002,万科A,2017-06-23,E2127434333,信报网,万科,无,十里堡“西单商场”物业,82.50%,10亿元,人民币,是,无,十里堡“西单商场”物业
000002,万科A,2017-07-14,A368038713,界面,万科集团、厚朴投资、高瓴资本、中银集团投资有限公司,无,普洛斯（GLP）,100.00%,116亿元,美元,否,无,普洛斯（GLP）
000002,万科A,2017-07-14,H2146589675,赢商新闻,万科,同德集团,同德·昆明广场,0,0,未知,是,证实为谣言,同德集团
000002,万科A,2017-08-04,G62696128,仓储自动化网,万科集团、厚朴投资、高瓴资本、中银集团投资有限公司,无,普洛斯（GLP）,100.00%,790亿元,人民币,否,无,普洛斯（GLP）
000002,万科A,2017-09-26,C1678399087,凤凰财经,万科,O1地产,O1地产（Russia’sO1Properties）,0,0,未知,是,无,O1地产
000002,万科A,2017-09-26,C1678399088,金融界,万科,O1地产,O1地产（Russia’sO1Properties）,0,0,未知,是,无,O1地产
000002,万科A,2017-09-26,C2030370896,搜狐财经,万科,O1地产,O1地产（Russia’sO1Properties）,0,0,未知,是,无,O1地产
000002,万科A,2017-09-26,C1678399089,新浪,万科,O1地产,O1地产（Russia’sO1Properties）,0,0,未知,是,无,O1地产
000002,万科A,2017-09-26,M19937073,新浪,万科,O1地产,O1地产（Russia’sO1Properties）,0,0,未知,是,无,O1地产
000002,万科A,2017-09-26,E2085489976,赢商新闻,万科,O1地产,O1地产（Russia’sO1Properties）,0,0,未知,是,无,O1地产
000002,万科A,2018-01-05,G1091461005,经济观察报网,万科,凯德集团,20家购物中心项目的100%股权及相应负债,100.00%,83.65亿元,人民币,否,无,凯德集团
000002,万科A,2018-01-05,D498084190,联商网,万科,凯德集团,20家购物中心项目的100%股权及相应负债,100.00%,83.65亿元,人民币,否,无,凯德集团
000002,万科A,2018-01-05,G1741537509,搜狐财经,万科,凯德集团,20家购物中心项目的100%股权及相应负债,100.00%,83.65亿元,人民币,否,无,凯德集团
000002,万科A,2018-07-13,G1579037031,东方财富网,万科,无,太古冷链物流资产,0,0,未知,否,无,太古冷链物流资产
000002,万科A,2018-07-18,E1097074611,中国仓储自动化网,万科,无,太古冷链物流资产,0,0,未知,否,无,太古冷链物流资产
000002,万科A,2018-10-26,A1806879648,东方财富网,佳宁娜,万科企业,广州市万澈房地产有限公司物业,0,2.36亿元,人民币,否,无,万科企业
000002,万科A,2019-04-25,D1093525092,南方财富,马云,无,万科,0,0,未知,是,无,万科
000004,国农科技,2005-12-02,N1992900787,新浪,国农科技,北京中农大科技企业孵化器有限公司,北京国农置业有限公司65.67%的股权,65.67%,1887.61万元,人民币,是,无,北京中农大科技企业孵化器有限公司
000005,世纪星源,2015-05-11,R1322930335,南方财富,世纪星源,无,博世华股权,80.51%,4.5亿元,人民币,否,无,博世华股权
000005,世纪星源,2017-02-28,R481509342,全景网,世纪星源,无,博世华股权,0,0,未知,是,无,博世华股权
000006,深振业A,2017-11-21,G468708847,界面,深振业,深圳市投资控股有限公司,深圳市投资控股有限公司部分股权及/或具备注入条件的科技园区等资产,0,0,未知,否,无,深圳市投资控股有限公司
000007,零七股份,2013-01-14,L504146623,21CN财经频道,零七股份,中非资源控股有限公司,马达加斯加中非资源控股有限公司100%股权,100.00%,0,未知,否,无,中非资源控股有限公司
000007,零七股份,2014-09-04,D1622110170,财经网,零七股份,无,广和慧云100%股权,100.00%,10亿元,人民币,否,无,广和慧云100%股权
000007,零七股份,2014-09-04,D1622110171,网易,零七股份,无,广和慧云100%股权,100.00%,10亿元,人民币,否,无,广和慧云100%股权
000007,零七股份,2014-09-04,D1622110172,新浪,零七股份,无,广和慧云100%股权,100.00%,10亿元,人民币,否,无,广和慧云100%股权
000007,零七股份,2014-09-05,D1622110173,和讯网,零七股份,无,广和慧云100%股权,100.00%,10亿元,人民币,否,无,广和慧云100%股权
000007,全新好,2016-06-21,L821358399,财华智库网,全新好,山南弘扬、上海双鹰等111名交易对方,港澳资讯股权,100.00%,16.5亿元,人民币,否,无,港澳资讯股权
000007,全新好,2016-06-22,D961117467,华股财经,全新好,山南弘扬、上海双鹰等111名交易对方,港澳资讯股权,100.00%,16.5亿元,人民币,否,无,港澳资讯股权
000008,ST宝利来,2012-11-23,K1365671685,和讯网,广东宝利来投资股份有限公司,深圳市宝安宝利来实业有限公司,无,0,0,未知,否,无,深圳市宝安宝利来实业有限公司
000008,ST宝利来,2012-11-25,K1365671686,广州视窗,广东宝利来投资股份有限公司,深圳市宝安宝利来实业有限公司,无,0,0,未知,否,无,深圳市宝安宝利来实业有限公司
000008,ST宝利来,2012-11-25,K1365671687,金融界,广东宝利来投资股份有限公司,深圳市宝安宝利来实业有限公司,无,0,0,未知,否,无,深圳市宝安宝利来实业有限公司
000008,ST宝利来,2012-11-25,K1365671688,南宁新闻网,广东宝利来投资股份有限公司,深圳市宝安宝利来实业有限公司,无,0,0,未知,否,无,深圳市宝安宝利来实业有限公司
000008,宝利来,2014-09-18,Q1637451681,凤凰财经,宝利来,无,新联铁100%股权,100.00%,18亿元,人民币,否,无,新联铁100%股权
000008,宝利来,2014-09-18,F206041084,网易,宝利来,无,新联铁100%股权,100.00%,18亿元,人民币,否,无,新联铁100%股权
000008,宝利来,2014-09-19,C348860310,东方财富网,宝利来,无,新联铁100%股权,100.00%,18亿元,人民币,否,无,新联铁100%股权
000008,宝利来,2014-09-19,M119637632,全景网,宝利来,无,新联铁100%股权,100.00%,18亿元,人民币,否,无,新联铁100%股权
000008,宝利来,2014-09-26,L282228843,南方财富,宝利来,无,新联铁100%股权,100.00%,18亿元,人民币,否,无,新联铁100%股权
000008,神州高铁,2018-07-12,R1654628688,东方财富网,神州高铁,无,优络科技100%股权,100%,18亿元,人民币,否,无,优络科技100%股权
000008,神州高铁,2018-11-09,D1633266322,东方财富网,神州高铁,国投高新,无,0,0,未知,否,无,国投高新
000008,神州高铁,2018-11-09,D1633266323,中证网,神州高铁,国投高新,无,0,0,未知,否,无,国投高新
000008,神州高铁,2019-12-03,L839753265,和讯网,神州高铁,宋桃东,上海锦申铁道科技70%股权,70%,1.001亿元,人民币,否,无,宋桃东
000010,深华新,2015-02-11,P808143515,凤凰财经,深华新,无,江苏八达园林股份有限公司100%的股份,100.00%,0,未知,否,无,江苏八达园林股份有限公司100%的股份
000010,深华新,2015-02-11,P808143516,腾讯网,深华新,无,江苏八达园林股份有限公司100%的股份,100.00%,0,未知,否,无,江苏八达园林股份有限公司100%的股份
000010,深华新,2015-05-18,E864378035,和讯网,深华新,无,江苏八达园林有限责任公司100%股权,100.00%,16.6亿元,人民币,否,无,江苏八达园林有限责任公司100%股权
000010,深华新,2015-05-18,P1606069294,全景网,深华新,无,江苏八达园林有限责任公司100%股权,100.00%,16.6亿元,人民币,否,无,江苏八达园林有限责任公司100%股权
000010,深华新,2015-05-18,L1137571352,搜狐,深华新,无,江苏八达园林有限责任公司100%股权,100.00%,16.6亿元,人民币,否,无,江苏八达园林有限责任公司100%股权
000010,深华新,2015-05-18,E864378036,中金在线,深华新,无,江苏八达园林有限责任公司100%股权,100.00%,16.6亿元,人民币,否,无,江苏八达园林有限责任公司100%股权
000010,深华新,2015-05-19,L1137571353,东方财富网,深华新,无,江苏八达园林有限责任公司100%股权,100.00%,16.6亿元,人民币,否,无,江苏八达园林有限责任公司100%股权
000011,深物业A,2007-04-26,K171584420,搜狐,卓见投资,九龙建业,深物业,0,0,未知,否,无,深物业
000016,深康佳,2018-07-02,R913208183,东方财富网,深康佳,无,无,0,4.55亿元,人民币,否,无,无
000016,深康佳,2018-07-02,R913208184,和讯网,深康佳,无,无,0,4.55亿元,人民币,否,无,无
000016,深康佳,2018-07-02,C1924680752,中国经济网,深康佳,无,无,0,4.55亿元,人民币,否,无,无
000016,深康佳,2018-07-02,R913208185,全景网,深康佳,无,无,0,4.55亿元,人民币,否,无,无
000018,ST中冠A,2011-04-20,R229143830,金融界,ST中冠,无,远东华工（原华联三鑫华工）或内蒙古镍矿,0,0,未知,是,证实为谣言,远东华工（原华联三鑫华工）或内蒙古镍矿
000019,深深宝A,2008-10-27,C366628900,新浪,汇科系统(香港)有限公司,农产品、深投控,深深宝A42%股份,42.00%,7.49亿元,人民币,否,并购失败,农产品、深投控
000020,深华发A,2015-11-02,K761450235,和讯网,深华发,无,控股股东子公司股权,0,0,未知,否,无,控股股东子公司股权
000021,长城开发,2009-07-23,E1891877543,金融界,长城开发,ElcoteqSE,ElcoteqSE股权,30.00%,5000万元,欧元,否,无,ElcoteqSE
000021,长城开发,2009-07-23,H230441665,新浪,长城开发,ElcoteqSE,ElcoteqSE股权,30.00%,5000万元,欧元,否,无,ElcoteqSE
000022,深赤湾A,2014-08-05,Q693495108,金融界,招商局国际,南山集团,深赤湾57.52%A股股份,57.52%,0,未知,否,无,南山集团
000022,深赤湾A,2014-08-05,Q1466991832,搜狐,招商局国际,南山集团,深赤湾57.52%A股股份,57.52%,0,未知,否,无,南山集团
000022,深赤湾A,2014-08-05,Q693495109,网易,招商局国际,南山集团,深赤湾57.52%A股股份,57.52%,0,未知,否,无,南山集团
000022,深赤湾A,2014-08-05,Q693495110,凤凰财经,招商局国际,南山集团,深赤湾57.52%A股股份,57.52%,0,未知,否,无,南山集团
000022,深赤湾A,2014-08-05,K4043921,金融界,招商局国际,南山集团,深赤湾57.52%A股股份,57.52%,0,未知,否,无,南山集团
000022,深赤湾A,2015-10-24,R1102709355,东方财富网,深赤湾,招商局国际有限公司,港口资产,0,0,未知,否,并购失败,港口资产
000022,深赤湾A,2015-10-24,P488247876,新浪,深赤湾,招商局国际有限公司,港口资产,0,0,未知,否,并购失败,港口资产
000022,深赤湾A,2015-10-24,D2101384847,腾讯网,深赤湾,招商局国际有限公司,港口资产,0,0,未知,否,并购失败,港口资产
000022,深赤湾A,2018-06-20,R1691097639,东方财富网,深赤湾,CMID,招商局港口38.72%股份,38.72%,246.5亿元,人民币,否,无,CMID
000022,深赤湾A,2018-06-20,G324002817,东方财富网,深赤湾,CMID,招商局港口38.72%股份,38.72%,246.5亿元,人民币,否,无,CMID
000022,深赤湾A,2018-06-20,P930421034,和讯网,深赤湾,CMID,招商局港口38.72%股份,38.72%,246.5亿元,人民币,否,无,CMID
000022,深赤湾A,2018-06-20,R1691097640,金融界,深赤湾,CMID,招商局港口38.72%股份,38.72%,246.5亿元,人民币,否,无,CMID
000022,深赤湾A,2018-06-20,D763068119,全景网,深赤湾,CMID,招商局港口38.72%股份,38.72%,246.5亿元,人民币,否,无,CMID
000022,深赤湾A,2018-06-20,R1691097638,中国证券网,深赤湾,CMID,招商局港口38.72%股份,38.72%,246.5亿元,人民币,否,无,CMID
000022,深赤湾A,2018-08-16,A1598826922,全景网,深赤湾,无,招商局港口的38.72%股份,38.72%,0,未知,否,无,招商局港口的38.72%股份
000022,深赤湾A,2018-08-16,A1598826923,和讯网,深赤湾,无,招商局港口的38.72%股份,38.72%,0,未知,否,无,招商局港口的38.72%股份
000023,深天地A,2007-06-21,K1220195753,新浪,深天地,无,东莞市信利华南花园建造有限公司股权,0,0,未知,否,并购失败,东莞市信利华南花园建造有限公司股权
000023,深天地A,2009-07-09,R1435441587,和讯网,深天地,无,陕西通达果汁集团股份有限公司股权,100.00%,5.88亿元,人民币,否,无,陕西通达果汁集团股份有限公司股权
000023,深天地A,2009-07-09,L1498144915,金融界,深天地,无,陕西通达果汁集团股份有限公司股权,100.00%,5.88亿元,人民币,否,无,陕西通达果汁集团股份有限公司股权
000023,深天地A,2009-07-09,D805501475,新浪,深天地,无,陕西通达果汁集团股份有限公司股权,100.00%,5.88亿元,人民币,否,无,陕西通达果汁集团股份有限公司股权
000023,深天地A,2013-07-17,P815794019,凤凰财经,深圳市东部开发集团,深天地流通股股东,深天地股权,7.21%,6700万元,人民币,否,无,深天地股权
000023,深天地A,2013-07-17,P815794018,金融界,深圳市东部开发集团,深天地流通股股东,深天地股权,7.21%,6700万元,人民币,否,无,深天地股权
000023,深天地A,2013-08-30,G1764889523,东方财富网,,深天地流通股股东,深天地股权,7.21%,6700万元,人民币,否,无,深天地股权
000023,深天地A,2013-08-30,G1764889524,凤凰财经,,深天地流通股股东,深天地股权,7.21%,6700万元,人民币,否,无,深天地股权
