,chapter,word,count
0,1,一下,1
1,1,一个,12
2,1,一个劲地,1
3,1,一些,1
4,1,一会儿,1
5,1,一位,1
6,1,一共,1
7,1,一切,1
8,1,一团,1
9,1,一声,1
10,1,一壶,1
11,1,一夜,1
12,1,一大,2
13,1,一天,2
14,1,一天天,1
15,1,一套,1
16,1,一定,3
17,1,一封信,3
18,1,一带,1
19,1,一时,1
20,1,一杯,1
21,1,一样,3
22,1,一眼,3
23,1,一般,3
24,1,一起,2
25,1,一身,1
26,1,一边,2
27,1,一阵,1
28,1,丈夫,2
29,1,三个,1
30,1,三口,1
31,1,三步,1
32,1,上爬,1
33,1,上面,2
34,1,下午,1
35,1,下去,2
36,1,下意识,1
37,1,下来,1
38,1,下落,1
39,1,不合理,1
40,1,不好,1
41,1,不好意思,3
42,1,不少,1
43,1,不想,1
44,1,不是,4
45,1,不由得,1
46,1,不知,2
47,1,不禁,1
48,1,不肯,1
49,1,不见得,1
50,1,不觉,2
51,1,不过,1
52,1,不闲,1
53,1,与日俱增,1
54,1,世界,1
55,1,东西,4
56,1,两三个,1
57,1,两个,3
58,1,两人,1
59,1,两口,1
60,1,两步,1
61,1,两眼,1
62,1,两道,1
63,1,严格,1
64,1,严肃,1
65,1,中山装,1
66,1,临来,1
67,1,为什么,3
68,1,之感,1
69,1,九个,1
70,1,买点,1
71,1,了解,1
72,1,事先,1
73,1,事情,2
74,1,二字,1
75,1,二师,1
76,1,于是,2
77,1,云黑,1
78,1,交给,1
79,1,亲切,1
80,1,亲热,1
81,1,人才,1
82,1,人民,1
83,1,人竟,1
84,1,什么,14
85,1,什么样,2
86,1,介绍,7
87,1,从来,1
88,1,仔细,2
89,1,他们,3
90,1,他来,1
91,1,代表,2
92,1,以前,1
93,1,仰起,1
94,1,伍雨田,1
95,1,似乎,2
96,1,似笑非笑,1
97,1,佃农,1
98,1,但是,5
99,1,位置,1
100,1,低沉,1
101,1,作业,2
102,1,你些,1
103,1,你们,2
104,1,使人,1
105,1,使得,1
106,1,俄罗斯,1
107,1,保定,1
108,1,做官,1
109,1,做梦,1
110,1,偷偷,1
111,1,傍晚,1
112,1,充满,1
113,1,党部,1
114,1,全对,1
115,1,全是,1
116,1,全部,1
117,1,共产党,1
118,1,关外,1
119,1,关心,1
120,1,关系,1
121,1,兴奋,3
122,1,其中,1
123,1,其他,1
124,1,具体,1
125,1,养活,2
126,1,农民,1
127,1,冲口,1
128,1,减少,1
129,1,几个,1
130,1,出去,2
131,1,出来,2
132,1,出自,1
133,1,别人,1
134,1,别忘了,1
135,1,别的,2
136,1,别着急,1
137,1,办法,2
138,1,功课,1
139,1,努力,1
140,1,劳动,1
141,1,包吃,1
142,1,包括,1
143,1,北大,1
144,1,北大学生,1
145,1,北平,1
146,1,北方,1
147,1,半旧,1
148,1,原处,1
149,1,原来,2
150,1,原注,1
151,1,参加,1
152,1,反抗,2
153,1,发觉,1
154,1,发问,1
155,1,变得,1
156,1,口吻,1
157,1,口袋,1
158,1,另外,2
159,1,只好,1
160,1,只想,1
161,1,只是,1
162,1,只用,1
163,1,可以,2
164,1,可忘,1
165,1,可敬,1
166,1,可是,5
167,1,吃过饭,2
168,1,吃饭,2
169,1,同志会,1
170,1,名产,1
171,1,名叫,3
172,1,名牌货,1
173,1,向往,1
174,1,听见,1
175,1,启发,1
176,1,告诉,7
177,1,呢帽,1
178,1,和善,1
179,1,咱俩,1
180,1,哎呀,1
181,1,哥哥,1
182,1,哪儿,3
183,1,喜形于色,1
184,1,喜欢,1
185,1,嗓门,1
186,1,嘀咕,2
187,1,嘉川,3
188,1,嘱咐,1
189,1,噗哧,1
190,1,四十多岁,1
191,1,四十岁,1
192,1,回来,3
193,1,回答,2
194,1,回问,1
195,1,因为,1
196,1,因此,1
197,1,围着,1
198,1,国民党员,1
199,1,地主,1
200,1,地方,3
201,1,地笑,1
202,1,地说,2
203,1,坐下,1
204,1,坐在,2
205,1,城里,2
206,1,基督教徒,1
207,1,声音,2
208,1,外面,1
209,1,多么,1
210,1,多吃点,1
211,1,多少,4
212,1,多年不见,1
213,1,多愁善感,1
214,1,大会,1
215,1,大学生,1
216,1,大概,1
217,1,大门口,1
218,1,夫妇,1
219,1,失业,1
220,1,失学,1
221,1,头来,1
222,1,奇怪,2
223,1,女人,1
224,1,女儿,2
225,1,女教员,4
226,1,奴隶,1
227,1,好人,2
228,1,好像,2
229,1,好多,1
230,1,好大,1
231,1,好容易,1
232,1,姑姑,3
233,1,姑娘,1
234,1,姓江,1
235,1,姿态,1
236,1,婚事,1
237,1,婚姻,2
238,1,学校,3
239,1,学潮,1
240,1,学生,7
241,1,完全,1
242,1,定县,7
243,1,实话,1
244,1,家伙,1
245,1,家庭,2
246,1,家里,1
247,1,对于,1
248,1,将要,1
249,1,小南,1
250,1,小声,2
251,1,小学,1
252,1,小学校,1
253,1,就是,2
254,1,就要,1
255,1,尽管如此,1
256,1,屋点,1
257,1,屋里,1
258,1,屋门,1
259,1,工人,1
260,1,工作,2
261,1,工夫,1
262,1,左右,1
263,1,希望,2
264,1,带上,1
265,1,带到,1
266,1,带来,1
267,1,帮帮忙,1
268,1,帮忙,2
269,1,常常,1
270,1,常往,1
271,1,干什么,1
272,1,干脆,1
273,1,平汉线,1
274,1,年轻,3
275,1,年轻人,2
276,1,并且,1
277,1,幸福,1
278,1,幻想,2
279,1,应当,2
280,1,开口,1
281,1,开始,1
282,1,开学,1
283,1,开玩笑,1
284,1,弄水,1
285,1,弄饭,1
286,1,引起,1
287,1,张罗,1
288,1,强迫,1
289,1,当天,1
290,1,当成,1
291,1,当然,4
292,1,当起,1
293,1,形容,1
294,1,很快,1
295,1,徐辉,9
296,1,得到,1
297,1,得怪,1
298,1,微微一笑,2
299,1,微笑,1
300,1,心灵,1
301,1,心里,3
302,1,忍不住,1
303,1,忘情,1
304,1,忧国,1
305,1,怀念,1
306,1,怎么,7
307,1,怎么样,3
308,1,怎样,4
309,1,怏怏,1
310,1,思想,2
311,1,急得,1
312,1,情况,6
313,1,惊奇,1
314,1,惊异,1
315,1,想不到,1
316,1,想入非非,1
317,1,想到,1
318,1,想着,2
319,1,意思,1
320,1,感到,2
321,1,感觉,2
322,1,愿意,1
323,1,慢慢,1
324,1,憎恨,2
325,1,成份,2
326,1,我们,4
327,1,或者,1
328,1,戴着,1
329,1,房间,1
330,1,所以,1
331,1,手笑,1
332,1,手脚,1
333,1,手里,1
334,1,打住,1
335,1,打听,3
336,1,打水,1
337,1,打牌,1
338,1,找不着,1
339,1,找个,1
340,1,找到,1
341,1,找门路,1
342,1,拘束,1
343,1,挣钱,1
344,1,掏出,1
345,1,接信,1
346,1,接到,2
347,1,接着,1
348,1,掩护,1
349,1,提包,1
350,1,提高,1
351,1,握住,1
352,1,摆摆手,1
353,1,摇头晃脑,1
354,1,摇摇头,2
355,1,放在,1
356,1,政府,1
357,1,故事,1
358,1,敏感,1
359,1,教书,1
360,1,教员,4
361,1,教授,1
362,1,数目,1
363,1,整个,1
364,1,无人,1
365,1,无从,1
366,1,日子,2
367,1,早就,2
368,1,早点,1
369,1,时候,3
370,1,时常,1
371,1,星期,1
372,1,春天,1
373,1,是否,1
374,1,显露出来,1
375,1,晓燕,1
376,1,最可气,1
377,1,最后,2
378,1,最好,1
379,1,最近,1
380,1,有些,1
381,1,有人,2
382,1,有位,1
383,1,有名,1
384,1,有时,1
385,1,有没有,1
386,1,有点,1
387,1,有病,1
388,1,有白,1
389,1,有钱,1
390,1,朋友,5
391,1,望望,1
392,1,未来,1
393,1,朴素,1
394,1,机关,1
395,1,机密,1
396,1,杳然,1
397,1,校长,10
398,1,桌上,1
399,1,桌子,3
400,1,桌旁,2
401,1,椅子,2
402,1,横溢,1
403,1,歪着头,2
404,1,比较,1
405,1,毫不,1
406,1,民间传说,1
407,1,求学,1
408,1,江华,40
409,1,沉思,1
410,1,沉稳,1
411,1,沉默,1
412,1,没人,1
413,1,没听说过,1
414,1,没有,11
415,1,没法,2
416,1,没睡,1
417,1,没空,1
418,1,没觉,1
419,1,注意,2
420,1,活动,1
421,1,浊音,1
422,1,浓眉,1
423,1,深沉,1
424,1,淳厚,1
425,1,混日子,1
426,1,清早,1
427,1,满意,1
428,1,满满,1
429,1,满脸,1
430,1,满足,1
431,1,灌肠,1
432,1,火烧,2
433,1,火车,1
434,1,灰布,1
435,1,点点头,4
436,1,烦扰,1
437,1,热心,2
438,1,热情,3
439,1,焦灼,2
440,1,煤油灯,1
441,1,熏鸡,2
442,1,熟人,1
443,1,熟悉,1
444,1,熟肉,1
445,1,爱人,1
446,1,父母,2
447,1,特别,1
448,1,狂热,1
449,1,狡猾,1
450,1,王彦文,5
451,1,王彦文耳里,1
452,1,王晓燕,1
453,1,玩笑,1
454,1,生活,4
455,1,生活状况,1
456,1,由于,1
457,1,男子,1
458,1,的话,2
459,1,目光,1
460,1,直到,1
461,1,相信,3
462,1,看一遍,2
463,1,看不出,1
464,1,看事,1
465,1,看着,3
466,1,看见,2
467,1,看过,1
468,1,真会,1
469,1,真是,4
470,1,真的,2
471,1,眯着,1
472,1,眼光,1
473,1,眼睛,1
474,1,眼见,1
475,1,着急起来,1
476,1,睡觉,1
477,1,知道,7
478,1,社会,1
479,1,神情,2
480,1,离开,1
481,1,稍稍,1
482,1,稚气,1
483,1,空子,1
484,1,空虚,1
485,1,穿着,1
486,1,突如其来,1
487,1,突然,1
488,1,立刻,1
489,1,立即,1
490,1,立着,1
491,1,端详,1
492,1,笑了笑,1
493,1,笑笑,3
494,1,第二天,1
495,1,第二杯,1
496,1,等到,1
497,1,等等,1
498,1,简单,1
499,1,糊涂,1
500,1,糊糊涂涂,1
501,1,糟糕,1
502,1,红着脸,2
503,1,纯朴,1
504,1,细嫩,1
505,1,终于,1
506,1,经过,1
507,1,结婚,2
508,1,结过婚,1
509,1,继续,1
510,1,维持,1
511,1,编好,2
512,1,缺少,1
513,1,翻来覆去,1
514,1,翻看,1
515,1,老姑娘,1
516,1,老朋友,1
517,1,老江,3
518,1,而已,1
519,1,耳边,1
520,1,职业,3
521,1,职员,2
522,1,胆小,1
523,1,胖子,1
524,1,胡思乱想,1
525,1,能够,1
526,1,脑袋,2
527,1,脸上,1
528,1,脸庞,1
529,1,脸红,1
530,1,腐败,1
531,1,自己,5
532,1,至于,1
533,1,苍蝇,1
534,1,苦闷,1
535,1,荒唐,1
536,1,虽然,2
537,1,蚂蚁,1
538,1,表兄,4
539,1,表哥,1
540,1,西关,1
541,1,要求,1
542,1,要说,1
543,1,见到,1
544,1,觉得,3
545,1,认得,1
546,1,认识,3
547,1,讨厌,2
548,1,讨厌鬼,1
549,1,许久,1
550,1,许宁,1
551,1,话题,1
552,1,该是,1
553,1,说好,1
554,1,说完,1
555,1,说话,2
556,1,说起,2
557,1,说道,1
558,1,谈得来,1
559,1,谈谈,3
560,1,谢谢,1
561,1,谨慎,1
562,1,质朴,1
563,1,贵姓,1
564,1,贵族,1
565,1,赞叹,1
566,1,赞赏,1
567,1,走来,1
568,1,赵毓青,1
569,1,起床,1
570,1,起来,7
571,1,跑出去,1
572,1,跟前,1
573,1,身上,2
574,1,身躯,1
575,1,车站,1
576,1,转过身,1
577,1,轻轻,1
578,1,过二师,1
579,1,过去,6
580,1,还是,5
581,1,还有,3
582,1,这个,7
583,1,这么,3
584,1,这些,4
585,1,这人,2
586,1,这信,1
587,1,这才,3
588,1,这时,1
589,1,这是,1
590,1,这样,4
591,1,这种,1
592,1,这里,2
593,1,进屋,1
594,1,远远,1
595,1,迟疑,1
596,1,迟迟疑疑,1
597,1,送来,2
598,1,通着,1
599,1,通红,1
600,1,道路,3
601,1,道静,36
602,1,道静微,1
603,1,道静见,1
604,1,那个,1
605,1,那么,2
606,1,那位,1
607,1,那儿,2
608,1,那张,1
609,1,那时,1
610,1,那里,1
611,1,重要,1
612,1,锐利,1
613,1,问到,1
614,1,问道,4
615,1,问题,1
616,1,闹翻,1
617,1,阶级观点,1
618,1,附在,1
619,1,陌生人,1
620,1,陶醉,1
621,1,随便,2
622,1,青年,1
623,1,静怪,1
624,1,面色,1
625,1,革命,3
626,1,音讯,1
627,1,顺嘴,1
628,1,领到,1
629,1,领悟,1
630,1,骨头,5
631,1,高兴,4
632,1,高高的,1
633,1,魁伟,1
634,1,黧黑,1
635,1,鼓励,1
636,1,鼻梁,1
637,2,一下,4
638,2,一丛丛,1
639,2,一个,11
640,2,一些,2
641,2,一会,3
642,2,一会儿,1
643,2,一句,2
644,2,一只,2
645,2,一同,1
646,2,一场,1
647,2,一块,2
648,2,一声,1
649,2,一大,1
650,2,一定,4
651,2,一带,1
652,2,一座,1
653,2,一把,2
654,2,一望,1
655,2,一条,2
656,2,一杯,1
657,2,一枪,1
658,2,一样,4
659,2,一棵,2
660,2,一次,2
661,2,一炮,1
662,2,一点,5
663,2,一点点,1
664,2,一片,1
665,2,一直,2
666,2,一看,1
667,2,一种,2
668,2,一红,1
669,2,一股,1
670,2,一般,1
671,2,一起,1
672,2,一边,6
673,2,一问,1
674,2,一阵,5
675,2,丁香花,1
676,2,七八个,1
677,2,七嘴八舌,1
678,2,万般皆下品,1
679,2,三三两两,1
680,2,三岔路口,1
681,2,上头,1
682,2,上来,2
683,2,上课,2
684,2,下去,3
685,2,下来,1
686,2,不上,1
687,2,不久,1
688,2,不仅,1
689,2,不会,1
690,2,不再,1
691,2,不动,1
692,2,不好意思,1
693,2,不如,1
694,2,不安,1
695,2,不容,1
696,2,不少,2
697,2,不必,1
698,2,不息,1
699,2,不想,1
700,2,不愿,1
701,2,不慌不忙,1
702,2,不早了,1
703,2,不是,2
704,2,不用,1
705,2,不痛,1
706,2,不知,3
707,2,不算,1
708,2,不耐烦,1
709,2,不能,1
710,2,不要紧,2
711,2,不见,1
712,2,不见得,1
713,2,不语,1
714,2,不谈,1
715,2,不过,2
716,2,不错,1
717,2,东方,1
718,2,东西,4
719,2,两个,4
720,2,两只,4
721,2,两声,1
722,2,严肃,1
723,2,严重,1
724,2,中国,10
725,2,丰富,1
726,2,为了,2
727,2,为什么,3
728,2,久久,1
729,2,久已,1
730,2,也许,1
731,2,了解,1
732,2,事情,1
733,2,二位,1
734,2,二月,2
735,2,二者,1
736,2,五月,2
737,2,亡国奴,1
738,2,交头接耳,1
739,2,交朋友,1
740,2,亲切,1
741,2,亲密,1
742,2,人人,1
743,2,人多,1
744,2,人民,1
745,2,什么,11
746,2,什么样,1
747,2,今天,1
748,2,介绍,1
749,2,从容,2
750,2,从容不迫,1
751,2,仔细,1
752,2,他们,7
753,2,他闭,1
754,2,令人,1
755,2,以为,4
756,2,以前,1
757,2,以及,1
758,2,以后,8
759,2,仰脸,1
760,2,任何,1
761,2,任务,1
762,2,仿佛,3
763,2,伍先生,2
764,2,伍雨田,4
765,2,休养,1
766,2,休息,1
767,2,伤口,2
768,2,估计,1
769,2,伸手,1
770,2,似乎,1
771,2,似是而非,1
772,2,似的,2
773,2,但是,2
774,2,低下头去,1
775,2,低声,6
776,2,低着头,1
777,2,作用,1
778,2,你们,1
779,2,使劲,1
780,2,使得,1
781,2,使道静,1
782,2,依旧,1
783,2,便于,1
784,2,保卫团,1
785,2,保障,1
786,2,倔强,1
787,2,偏要,1
788,2,做些,1
789,2,做出,1
790,2,做工,1
791,2,做法,1
792,2,做点,1
793,2,兄弟姐妹,1
794,2,兄长,1
795,2,充满,1
796,2,先生,2
797,2,光凭,1
798,2,全国,1
799,2,全神贯注,1
800,2,全笑,1
801,2,全读,1
802,2,八九点钟,1
803,2,共产主义,1
804,2,共产党,4
805,2,共产党员,1
806,2,关上门,1
807,2,关于,1
808,2,关切,1
809,2,关心,1
810,2,关系,3
811,2,具体,1
812,2,兼而有之,2
813,2,内心,1
814,2,再见,1
815,2,再谈,1
816,2,农民,2
817,2,冲出,1
818,2,准备,2
819,2,凉爽,1
820,2,几下,1
821,2,几下子,1
822,2,几乎,1
823,2,几口,1
824,2,几句,1
825,2,几天,3
826,2,几枝,1
827,2,几秒钟,1
828,2,出去,6
829,2,出声,1
830,2,出来,4
831,2,分散,1
832,2,分析,1
833,2,刚才,2
834,2,别人,2
835,2,别处,1
836,2,别当,1
837,2,别的,3
838,2,别见怪,1
839,2,别难过,1
840,2,到来,1
841,2,前仰后合,1
842,2,前面,1
843,2,剧烈,1
844,2,力量,1
845,2,劝告,1
846,2,办法,1
847,2,劳动者,1
848,2,势力,1
849,2,勇敢,1
850,2,勉强,1
851,2,包上,1
852,2,包围,1
853,2,包扎,2
854,2,北大,1
855,2,半信半疑,1
856,2,半夜,1
857,2,半天,3
858,2,南下,1
859,2,压在,1
860,2,原则,1
861,2,原因,1
862,2,原野,2
863,2,县里,1
864,2,参加,5
865,2,发亮,1
866,2,发展,1
867,2,发生,1
868,2,发白,1
869,2,发问,1
870,2,取笑,1
871,2,取胜,1
872,2,取闹,1
873,2,受伤,1
874,2,受到,1
875,2,变化,1
876,2,口头上,1
877,2,只好,1
878,2,只是,3
879,2,只有,2
880,2,只见,3
881,2,可不,1
882,2,可以,2
883,2,可惜,2
884,2,可是,9
885,2,可真要,1
886,2,可说,2
887,2,可贵,1
888,2,右臂,2
889,2,吃过饭,1
890,2,吃饭,1
891,2,各样,1
892,2,各种,1
893,2,合适,1
894,2,同事,3
895,2,同志,1
896,2,同时,1
897,2,同盟军,1
898,2,同胞,1
899,2,名堂,1
900,2,后半夜,1
901,2,向着,1
902,2,吓倒,1
903,2,听罢,1
904,2,听见,1
905,2,吵醒,1
906,2,呆呆地,1
907,2,告诉,4
908,2,呼吸,1
909,2,和善,1
910,2,咱们,5
911,2,咳嗽,1
912,2,响雷,1
913,2,哪个,1
914,2,唯有读书高,1
915,2,唱起,1
916,2,唱起歌,1
917,2,喊道,1
918,2,喘息,1
919,2,喜欢,4
920,2,嘉川,1
921,2,嘱咐,1
922,2,嘴唇,2
923,2,嘴角,1
924,2,四万万,1
925,2,回到,2
926,2,回去,2
927,2,回头,1
928,2,回来,7
929,2,回答,8
930,2,回身,1
931,2,回过,1
932,2,因为,2
933,2,因此,2
934,2,团结,1
935,2,围着,1
936,2,圆满,1
937,2,圆眼,2
938,2,地上,1
939,2,地乱,1
940,2,地冲,1
941,2,地向,1
942,2,地大物博,1
943,2,地怕,1
944,2,地望,1
945,2,地用,1
946,2,地立,2
947,2,地站,1
948,2,地笑,2
949,2,地说,5
950,2,地问,1
951,2,坐在,3
952,2,坐稳,1
953,2,坚决,1
954,2,坚强,1
955,2,坚毅,1
956,2,垂危,1
957,2,埋藏,1
958,2,城外,1
959,2,城里,1
960,2,基本,1
961,2,墙上,2
962,2,声音,3
963,2,外形,1
964,2,外面,1
965,2,多么,1
966,2,多住,1
967,2,多少,2
968,2,多待些,1
969,2,夜里,1
970,2,大伙,1
971,2,大吃一惊,1
972,2,大学毕业,1
973,2,大学生,2
974,2,大步,1
975,2,大片,1
976,2,大笑,3
977,2,大胆,1
978,2,大部头,1
979,2,大门,1
980,2,大门口,1
981,2,天不亮,1
982,2,天刚亮,1
983,2,天气,1
984,2,天蓝色,1
985,2,天边,1
986,2,太大,1
987,2,失败,1
988,2,女教员,1
989,2,好些,1
990,2,好像,4
991,2,好处,1
992,2,好多好多,1
993,2,好多年,1
994,2,好奇,1
995,2,好奇心,1
996,2,姑母,1
997,2,子里,1
998,2,子默,1
999,2,孤坟,1
1000,2,学习,1
1001,2,学校,5
1002,2,学生,3
1003,2,学生家长,2
1004,2,孩子,1
1005,2,安静,1
1006,2,定县,4
1007,2,实际,5
1008,2,客人,3
1009,2,客气,1
1010,2,家庭,1
1011,2,家长,1
1012,2,寂寥,1
1013,2,寒意,1
1014,2,察北,1
1015,2,对于,2
1016,2,对待,1
1017,2,对策,1
1018,2,封建,1
1019,2,将要,1
1020,2,小人,1
1021,2,小声,1
1022,2,小学,1
1023,2,小学生,1
1024,2,小市民,1
1025,2,小点,1
1026,2,小米,1
1027,2,小风,1
1028,2,就是,8
1029,2,就要,2
1030,2,尽量,1
1031,2,屋子,1
1032,2,屋子里,2
1033,2,屋里,1
1034,2,屋门,1
1035,2,屏住,1
1036,2,崇敬,1
1037,2,工人,5
1038,2,工人阶级,1
1039,2,工作,7
1040,2,左手,1
1041,2,差不多,1
1042,2,已经,2
1043,2,布捆,1
1044,2,布条,1
1045,2,布要,1
1046,2,希望,3
1047,2,帝国主义,1
1048,2,带有,1
1049,2,带来,1
1050,2,带花,1
1051,2,帮助,1
1052,2,常态,1
1053,2,帽子,1
1054,2,平安,1
1055,2,平常,2
1056,2,平日,2
1057,2,年轻,1
1058,2,并不大,1
1059,2,幸福,1
1060,2,庄稼,1
1061,2,应付,1
1062,2,开头,1
1063,2,开始,1
1064,2,开玩笑,1
1065,2,开遍,1
1066,2,开门,1
1067,2,异常,1
1068,2,引起,1
1069,2,当中,1
1070,2,当晚,1
1071,2,当然,2
1072,2,往外,1
1073,2,很多,1
1074,2,很少,1
1075,2,很快,1
1076,2,微弱,2
1077,2,微微,2
1078,2,微微一笑,1
1079,2,微笑,4
1080,2,心上,2
1081,2,心乱,1
1082,2,心头,1
1083,2,心底,1
1084,2,心情,1
1085,2,心肠软,1
1086,2,心跳,1
1087,2,心里,4
1088,2,必然,2
1089,2,必须,1
1090,2,忍不住,4
1091,2,志士,1
1092,2,忧伤,1
1093,2,忧念,1
1094,2,快活,1
1095,2,快活起来,1
1096,2,忽然,4
1097,2,忿忿,1
1098,2,怎么,5
1099,2,怎么回事,1
1100,2,怎么样,4
1101,2,怎样,1
1102,2,思索,2
1103,2,急忙,1
1104,2,怦怦,1
1105,2,总想,1
1106,2,总担,1
1107,2,总指挥,1
1108,2,总是,1
1109,2,恢复,1
1110,2,恭敬,1
1111,2,情人,5
1112,2,情况,3
1113,2,惊呆,1
1114,2,惊悸,1
1115,2,惨白,1
1116,2,想不到,1
1117,2,想也不想,1
1118,2,想到,3
1119,2,想着,1
1120,2,想起,1
1121,2,意味,1
1122,2,意思,1
1123,2,感到,3
1124,2,感情,1
1125,2,慈爱,1
1126,2,慢慢,2
1127,2,懂得,1
1128,2,懊丧,1
1129,2,成功,1
1130,2,成绩,1
1131,2,我们,5
1132,2,我原,1
1133,2,我要,2
1134,2,我领,1
1135,2,战胜,1
1136,2,所以,1
1137,2,手洗,1
1138,2,手绢,1
1139,2,手里,2
1140,2,扎紧,1
1141,2,打开,1
1142,2,打算,2
1143,2,扔掉,1
1144,2,托尔斯泰,1
1145,2,扭头,1
1146,2,找个,1
1147,2,找条,1
1148,2,找点,1
1149,2,承认,1
1150,2,抑制,1
1151,2,抖搂,1
1152,2,抗战,1
1153,2,抗日,4
1154,2,抗日战争,1
1155,2,抗日救亡运动,1
1156,2,报纸,1
1157,2,抬起头来,1
1158,2,抽搐起来,1
1159,2,抿着嘴,1
1160,2,拂晓,1
1161,2,挽救,1
1162,2,捆扎,1
1163,2,换件,1
1164,2,掀动,1
1165,2,掌灯,1
1166,2,探头探脑,1
1167,2,接受,2
1168,2,接着,1
1169,2,接触,2
1170,2,掩盖着,1
1171,2,掩饰,1
1172,2,提出,1
1173,2,提包,2
1174,2,提着,1
1175,2,提问,1
1176,2,插嘴,1
1177,2,摆弄,2
1178,2,摇头晃脑,1
1179,2,摇摇头,1
1180,2,摇着头,1
1181,2,摘来,1
1182,2,摘起,1
1183,2,收拾,1
1184,2,放在,4
1185,2,放心,1
1186,2,教员,5
1187,2,教职员,1
1188,2,教训,1
1189,2,散步,1
1190,2,文章,1
1191,2,斗争,2
1192,2,新来,1
1193,2,旁若无人,1
1194,2,旁边,1
1195,2,旗袍,1
1196,2,无力,1
1197,2,无可奈何,2
1198,2,无论,1
1199,2,日本,1
1200,2,日本国,1
1201,2,早出晚归,1
1202,2,早晨,1
1203,2,早饭,1
1204,2,时候,3
1205,2,时间,1
1206,2,旷野,1
1207,2,明白,2
1208,2,春天,2
1209,2,昨夜,1
1210,2,是不是,1
1211,2,是因为,1
1212,2,显得,1
1213,2,晚上,2
1214,2,晨星,1
1215,2,晨曦,1
1216,2,晨雾,1
1217,2,暂时,1
1218,2,暗暗,1
1219,2,最后,3
1220,2,月光,1
1221,2,有些,1
1222,2,有人,1
1223,2,有大,1
1224,2,有意思,1
1225,2,有时,2
1226,2,有条有理,1
1227,2,朋友,1
1228,2,服装,1
1229,2,望了望,1
1230,2,望望,1
1231,2,机会,2
1232,2,李孟瑜,2
1233,2,来到,1
1234,2,来回,1
1235,2,来往,4
1236,2,来得及,1
1237,2,来时,1
1238,2,来龙去脉,1
1239,2,极大,1
1240,2,林先生,1
1241,2,果决,1
1242,2,果真,1
1243,2,柳树下,1
1244,2,柴米油盐,1
1245,2,树干,1
1246,2,校长,2
1247,2,样子,2
1248,2,桌上,2
1249,2,桌旁,1
1250,2,桌边,3
1251,2,椅子,3
1252,2,模样,1
1253,2,欢乐,1
1254,2,正像,1
1255,2,正在,2
1256,2,正开着,1
1257,2,正想,1
1258,2,武器,1
1259,2,残缺不全,1
1260,2,残酷,1
1261,2,每吐,1
1262,2,每天,1
1263,2,比如,1
1264,2,毛病,1
1265,2,毛背心,1
1266,2,民族,1
1267,2,气息,1
1268,2,江华,60
1269,2,沁人心脾,1
1270,2,沉吟,1
1271,2,沉思,1
1272,2,沉甸甸,1
1273,2,沉着,1
1274,2,沉稳,2
1275,2,沉重,1
1276,2,沙哑,1
1277,2,没什么,1
1278,2,没关系,1
1279,2,没想到,1
1280,2,没有,12
1281,2,没法,1
1282,2,没要,1
1283,2,油光,1
1284,2,油然而生,1
1285,2,沾满,2
1286,2,沿着,1
1287,2,沿站,1
1288,2,法海和尚,1
1289,2,泥水,1
1290,2,注意,1
1291,2,洋溢着,1
1292,2,派来,1
1293,2,流血,1
1294,2,浅蓝色,1
1295,2,浑浑,1
1296,2,浑身,1
1297,2,浪漫派,1
1298,2,浮上,1
1299,2,浸湿,1
1300,2,消失,1
1301,2,深沉,1
1302,2,清晨,1
1303,2,渐渐,2
1304,2,温厚,1
1305,2,湿漉漉,1
1306,2,滑稽,1
1307,2,滚开,1
1308,2,满清水,1
1309,2,满足,2
1310,2,滴溜,2
1311,2,漂亮,1
1312,2,激昂,1
1313,2,火车,1
1314,2,灭亡,1
1315,2,灯下,1
1316,2,灯光,1
1317,2,灯捻,2
1318,2,点事,1
1319,2,点头,1
1320,2,热恋,1
1321,2,热情,1
1322,2,焦虑不安,1
1323,2,然后,3
1324,2,煞有介事,2
1325,2,煤矿,1
1326,2,照片,1
1327,2,熟不熟,1
1328,2,爆发,1
1329,2,爱人,1
1330,2,牙齿,1
1331,2,狼狈,1
1332,2,王彦文,1
1333,2,玩弄着,1
1334,2,现在,6
1335,2,玻璃瓶,1
1336,2,理论,1
1337,2,瓶子,3
1338,2,生气,1
1339,2,生活,5
1340,2,男女,1
1341,2,男子,1
1342,2,痛楚,1
1343,2,痛苦,2
1344,2,白得,1
1345,2,白白的,1
1346,2,白胡子,1
1347,2,白袜,1
1348,2,白鞋,1
1349,2,的话,3
1350,2,目光,1
1351,2,相信,1
1352,2,相比,1
1353,2,眉毛,1
1354,2,看书,1
1355,2,看全,1
1356,2,看出,3
1357,2,看看,3
1358,2,看着,2
1359,2,看见,5
1360,2,真名,1
1361,2,真太少,1
1362,2,真的,2
1363,2,真糟糕,1
1364,2,真要,1
1365,2,真话,1
1366,2,真香,2
1367,2,眼泪,1
1368,2,眼睛,5
1369,2,睁开眼,1
1370,2,睡不着,1
1371,2,睡得,1
1372,2,睡觉,1
1373,2,矗立,1
1374,2,知识,2
1375,2,知道,6
1376,2,破烂,1
1377,2,碰到,1
1378,2,示威,1
1379,2,礼貌,1
1380,2,祝念,1
1381,2,神态,1
1382,2,祷告,1
1383,2,禁不住,1
1384,2,离开,2
1385,2,秀丽,1
1386,2,究竟,1
1387,2,空气清新,1
